recordId,source,labelQuality,labelStrength,sourceRecordId,adLibraryId,metaAdId,advertiserId,advertiserName,campaignId,adsetId,platforms,platformPositions,country,geoScope,measurementScope,measurementStart,measurementEnd,startDate,endDate,activeDays,creativeType,ctaType,landingDomain,landingUrl,adText,headline,description,reachLow,reachHigh,reach,impressionsLow,impressionsHigh,impressions,frequency,weakFrequencyLow,weakFrequencyHigh,spend,spendLow,spendHigh,spendCurrency,isLabelAligned,alignmentNotes,qualityFlags,retrievedAt
public-meta-659613656725720-DE-2025-02-21-2025-02-24,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,659613656725720,659613656725720,,147245511963527,DGB,,,"[""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-21,2025-02-24,2025-02-21,2025-02-24,4,IMAGE,,,,"Deine wichtigste To Do für Sonntag:
✅ Demokratische Partei wählen.
✅ 3 Menschen überzeugen, wählen zu gehen.
✅ Diesen Post liken.",,,1000000,,,350000,400000,,,,0.4,,1000,1500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.606Z
public-meta-961196276112731-DE-2025-02-13-2025-02-23,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,961196276112731,961196276112731,,206307219386683,Sahra Wagenknecht,,,"[""FACEBOOK""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-13,2025-02-23,2025-02-13,2025-02-23,11,VIDEO,LEARN_MORE,bsw-vorurteile.de,https://www.bsw-vorurteile.de/,"Link zur Webseite in den Kommentaren ! 😌 

Schicke dieses Video an ALLE Freunde, die noch Zweifel haben 🧐🙌

Ist das BSW wirklich eine Kreml-Partei? Ist Sahra Wagenknecht eine Rassistin? Wollen wir mit der AfD koalieren? Sicher sind Dir solche Meinungen schon begegnet, denn wir haben viele Gegner, die Lügen über uns verbreiten.

Wir empfehlen: Glaube nicht alles, was über das BSW und über Sahra Wagenknecht erzählt wird. 

#vorurteile #wahlkampf #website #bsw #sahrawagenknecht",,,1000000,,,350000,400000,,,,0.4,,400,499,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-914197314227351-DE-2025-01-25-2025-02-14,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,914197314227351,914197314227351,,82734241364,Campact e.V.,,,"[""FACEBOOK""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-01-25,2025-02-14,2025-01-25,2025-02-14,21,VIDEO,LEARN_MORE,campact.de,https://www.campact.de/bundestagswahl-2025/Merz-kein-kanzler-fuer-frauen/,"Wer schützt Frauen? 💪 Friedrich Merz wohl eher nicht. 
Er stimmte
❌ gegen uneingeschränkten Schutz vor Vergewaltigung in der Ehe.
❌ gegen das allgemeine Gleichbehandlungsgesetz.
Wie sicher können sich Frauen bei so einem Kanzlerkandidaten fühlen? 
➡  📹 Sieh dir das Video an und frage Dich selbst: Willst Du Merz wirklich als Kanzler?",Du hast die Wahl,Das Frauenbild von Friedrich Merz ist rückständiger als das seiner Partei – der CDU. In den letzten 30 Jahren hat der CDU-Kanzlerkandidat immer wieder gegen die Stärkung von Frauenrechten gestimmt.,100000,500000,,350000,400000,,,0.7,4,,1000,1500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-673395347817992-DE-2022-12-22-2023-01-17,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,673395347817992,673395347817992,,103558289679671,Bündnis 90/Die Grünen Berlin,,,"[""FACEBOOK""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2022-12-22,2023-01-17,2022-12-22,2023-01-17,27,IMAGE,LEARN_MORE,gruene.berlin,https://gruene.berlin/zeit-fuer-gruen,"🚃 Ganz Berlin mitnehmen. #ZeitFürGrün

Nur wenn sich Fußgänger*innen und Radfahrer*innen sicher bewegen können und Busse und Bahnen günstig, zuverlässig und eng getaktet fahren, entscheiden sich Menschen für klimafreundliche #Mobilität. 

Klar ist, dass wir Grüne – wie keine andere Partei – für mehr #Fahrradstraßen stehen. Klar ist auch, dass wir uns für sichere #Fußwege einsetzen und den Straßenraum gerecht verteilen. 

➡️ Wir wollen, dass alle sicher und bequem durch die Stadt kommen. 
➡️ Wir werden den #ÖPNV ausbauen, um mehr Menschen zu überzeugen, das Auto stehen zu lassen und auf öffentliche Verkehrsmittel umzusteigen. 
➡️Wir fokussieren uns daher ganz bewusst auf die langfristige Anbindung der #Außenbezirke und ihrer Menschen. 

👉🏽 Deshalb sagen wir: 
„Ganz Berlin mitnehmen. Zeit für Grün“ 💚",,,500000,1000000,,350000,400000,,,0.35,0.8,,600,699,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-3967362940211328-DE-2025-02-15-2025-02-22,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,3967362940211328,3967362940211328,,143504445664134,Christian Lindner,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-15,2025-02-22,2025-02-15,2025-02-22,8,IMAGE,,,,"Am 23.2. FDP wählen! 💪

#jetztFDP",,,1000000,,,350000,400000,,,,0.4,,500,599,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-621524365898138-DE-2021-09-02-2021-09-20,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,621524365898138,621524365898138,,120655374567,ÖDP - Die Naturschutzpartei,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2021-09-02,2021-09-20,2021-09-02,2021-09-20,19,VIDEO,LEARN_MORE,oedp.de,https://www.oedp.de/startseite,"""Es geht für mich um die Zukunft der Menschheit!"" - Unsere Bundestagskandidatin Verena Föttinger, Dipl.-Theologin und selbst vielfache Mutter und Großmutter, erklärt, warum sie sich schon so lange in der ÖDP engagiert, durch welche Katastrophe sie unsere Partei entdeckt hat und warum sie dazu aufruft, bei der Bundestagswahl ÖDP zu wählen.",Entdecke jetzt unser Wahlprogramm 👉,,1000000,,,350000,400000,,,,0.4,,1500,2000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-528609088535680-DE-2021-03-04-2021-03-10,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,528609088535680,528609088535680,,123921283433,Fraktion DIE LINKE. im Bundestag,,,"[""FACEBOOK""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2021-03-04,2021-03-10,2021-03-04,2021-03-10,7,VIDEO,,,,"„Wir werden uns nicht damit abfinden, dass der Bundestag erst im Nachgang informiert wird“, sagt Dietmar Bartsch zu den anstehenden Bund-Länder-Beratungen. „Dieses Verfahren ist weiterhin inakzeptabel. Es muss es so sein, dass die Kanzlerin zunächst im Bundestag ihr Konzept vorstellt, und anschließend kann sie mit den Ministerpräsidenten über alles konferieren.“ Der Fraktionsvorsitzende forderte zudem Perspektiven für das Leben und die Wirtschaft: „Dort, wo es genehmigte, schlüssige Hygienekonzepte gibt und alle Zahlen stimmen, sollte auch mit der gebotenen Vorsicht geöffnet werden.“","Perspektiven für das Leben, die Wirtschaft, Schulen",,1000000,,,350000,400000,,,,0.4,,500,599,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-1526573084881388-DE-2024-05-28-2024-05-31,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1526573084881388,1526573084881388,,134209407129787,Volt Deutschland,,,"[""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-05-28,2024-05-31,2024-05-28,2024-05-31,4,UNKNOWN,LEARN_MORE,volt-europawahl.de,https://volt-europawahl.de/,{{product.brand}},,,1000000,,,350000,400000,,,,0.4,,4000,4500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-3100596290098993-DE-2025-01-23-2025-02-24,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,3100596290098993,3100596290098993,,106516184465027,DieBasis,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-01-23,2025-02-24,2025-01-23,2025-02-24,33,IMAGE,LEARN_MORE,diebasis-partei.de,https://diebasis-partei.de/wahlprogramm-2025,{{product.brand}},{{product.name}},{{product.description}},1000000,,,350000,400000,,,,0.4,,1500,2000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-1527351951963533-DE-2025-09-03-2025-09-14,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1527351951963533,1527351951963533,,561953460655717,Social Media Ads,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-09-03,2025-09-14,2025-09-03,2025-09-14,12,IMAGE,LEARN_MORE,xn--whlefamilie-l8a.de,https://www.xn--whlefamilie-l8a.de/,"Familien stärken bedeutet den Sozialstaat zu sichern. Am 14.09. FAMILIE wählen!

Finanziert von Familien-Partei",Social Media Ads,,100000,500000,,350000,400000,,,0.7,4,,700,799,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-2977689875837259-DE-2021-04-07-2021-04-14,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,2977689875837259,2977689875837259,,123921283433,Fraktion DIE LINKE. im Bundestag,,,"[""FACEBOOK""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2021-04-07,2021-04-14,2021-04-07,2021-04-14,8,VIDEO,,,,"Dietmar Bartsch: ""Deutschland kann sich kein Steuersystem aus dem vergangenen Jahrhundert leisten. Unsere Gesellschaft braucht Fairness statt Ellenbogen. Deshalb: Große Steuerreform! Laut Institut der deutschen Wirtschaft entlastet DIE LINKE bei der Einkommensteuer wie keine andere Partei kleinere und mittlere Einkommen.""",Für eine faire Reform der Einkommensteuer,,1000000,,,350000,400000,,,,0.4,,500,599,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-1505065320186077-DE-2025-01-25-2025-02-14,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1505065320186077,1505065320186077,,82734241364,Campact e.V.,,,"[""FACEBOOK""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-01-25,2025-02-14,2025-01-25,2025-02-14,21,VIDEO,LEARN_MORE,campact.de,https://www.campact.de/bundestagswahl-2025/Merz-kein-kanzler-fuer-frauen/,"Wer schützt Frauen? 💪 Friedrich Merz wohl eher nicht. 
Er stimmte
❌ gegen uneingeschränkten Schutz vor Vergewaltigung in der Ehe.
❌ gegen das allgemeine Gleichbehandlungsgesetz.
Wie sicher können sich Frauen bei so einem Kanzlerkandidaten fühlen? 
➡  📹 Sieh dir das Video an und frage Dich selbst: Willst Du Merz wirklich als Kanzler?",Du hast die Wahl,Das Frauenbild von Friedrich Merz ist rückständiger als das seiner Partei – der CDU. In den letzten 30 Jahren hat der CDU-Kanzlerkandidat immer wieder gegen die Stärkung von Frauenrechten gestimmt.,100000,500000,,350000,400000,,,0.7,4,,1000,1500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-398449773292519-DE-2025-01-03-2025-01-08,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,398449773292519,398449773292519,,21289227249,FDP,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-01-03,2025-01-08,2025-01-03,2025-01-08,6,UNKNOWN,LEARN_MORE,mitgliedwerden.fdp.de,https://mitgliedwerden.fdp.de/?mtm_campaign=Mitgliedwerden&mtm_source=Meta&mtm_medium=Darkads&mtm_content=ReachFreiheit,{{product.brand}},{{product.name}},{{product.description}},1000000,,,350000,400000,,,,0.4,,500,599,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-1409587676575993-DE-2025-02-11-2025-02-26,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1409587676575993,1409587676575993,,189184071108491,FDP Hamburg,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-11,2025-02-26,2025-02-11,2025-02-26,16,IMAGE,LEARN_MORE,katarina-blume.de,https://www.katarina-blume.de/,"Sicherheit, die nachts nicht schläft. Am 2. März 2025 wählt Hamburg.",[Katarina Blume],"Echt - Ehrlich - Engagiert Am 2. März 2025 wählt Hamburg. Als Spitzenkandidatin der Freien Demokraten stehe ich für ein weltoffenes, lebenswertes, sicheres und mobiles Hamburg der Zukunft. Weiterlesen",100000,500000,,350000,400000,,,0.7,4,,800,899,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-1825864664898967-DE-2025-02-11-2025-02-24,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1825864664898967,1825864664898967,,110976485656573,Junge Liberale JuLis,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-11,2025-02-24,2025-02-11,2025-02-24,14,IMAGE,SUBSCRIBE,julis.de,https://julis.de/gude-freiheit/,"Ohne FDP gibt es nur eine einzige Reform: Die Aufweichung der Schuldenbremse! 💸

🚀 First Things First.: Wer eine starke Wirtschaft, eine sichere Rente und eine geordnete Migration will, braucht eine mutige Partei, die echte Reformen durchsetzt: Die FDP! Wir stehen für wirtschaftliche Freiheit, Generationengerechtigkeit und eine Politik, die Zukunft gestaltet, statt Probleme auszusitzen.

Die Wachstumswende ist wählbar – und sie beginnt mit Dir. Am 23. Februar zählt jede Stimme. Lass Dich nicht klein machen. Kämpfe mit uns für eine starke, freie Zukunft!

📅 23. Februar 2025
Deine Stimme für die FDP. Für Wachstum. Für die Wende. 💪 

#Wachstumswende #TeamFreiheit #Bundestagswahl2025 #Migration #Aktienrente #FDP #jetztFDP","Gude, Freiheit!","Am 23. Februar wird der Bundestag neu gewählt. Damit entscheidet sich auch, in welche Richtung sich unser Land entwickelt. Wenn Du Bock auf ein freiheitliches Deutschland hast, bist Du bei uns genau richtig.",1000000,,,350000,400000,,,,0.4,,500,599,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-2863939493720122-DE-2020-04-18-2020-04-26,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,2863939493720122,2863939493720122,,155330287422,Silberjunge.de - Wir wollen Augen öffnen - Thorsten Schulte,,,"[""FACEBOOK""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2020-04-18,2020-04-26,2020-04-18,2020-04-26,9,VIDEO,LEARN_MORE,silberjunge.de,http://www.silberjunge.de/,"www.fremdbestimmt.com
Alle Links zum Video in der Infobox: https://youtu.be/zH1sIyhT23o
Corona-Lüge? Explosive Studie & totales Versagen des RKI! Fragen an Merkel & Spahn & Co.! Viele Fernsehbeweise und Fakten, die die Verantwortungslosigkeit der Bundesregierung einschließlich ihrer eigenen Bundesbehörde namens Robert-Koch-Institut vor Augen führen.

Lasst uns gemeinsam Augen öffnen. Denn es geht um unsere Gegenwart und Zukunft, um unser Leben, unsere Freiheit und um unseren Wohlstand.",0:34 / 22:52                  Corona-Lüge? Explosive Studie & totales Versagen des RKI! Fragen an Merkel & Spahn & Co.,,1000000,,,350000,400000,,,,0.4,,1000,1500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-1006175887740553-DE-2024-05-24-2024-05-29,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1006175887740553,1006175887740553,,353378298097249,BIG Partei Deutschland,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-05-24,2024-05-29,2024-05-24,2024-05-29,6,UNKNOWN,LEARN_MORE,big-deutschland.de,http://big-deutschland.de/,{{product.brand}},{{product.name}},{{product.description}},1000000,,,350000,400000,,,,0.4,,300,399,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
public-meta-589175827156805-DE-2025-01-25-2025-02-05,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,589175827156805,589175827156805,,108568039165729,PARTEI MENSCH UMWELT TIERSCHUTZ,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-01-25,2025-02-05,2025-01-25,2025-02-05,12,IMAGE,,,,"Tiere sind keine Sachen, sondern fühlende Individuen! Viele von ihnen leiden, von Politik und Gesellschaft großteils ignoriert. 
Tiere können nicht für sich selbst sprechen, sondern brauchen deinen Einsatz für ihren Schutz und ihre Rechte. Gib den Stimmlosen deine Stimme und wähle Mitgefühl!",,,1000000,,,350000,400000,,,,0.4,,1000,1500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.607Z
